payment_id,order_id,payment_method,payment_status
29082,29082,NetBanking,Success
29083,29083,Wallet,Success
29084,29084,Card,Success
29085,29085,UPI,Success
29086,29086,Card,Success
29087,29087,UPI,Failed
29088,29088,Card,Success
29089,29089,NetBanking,Success
29090,29090,UPI,Success
29091,29091,UPI,Success
29092,29092,UPI,Success
29093,29093,Wallet,Failed
29094,29094,Card,Success
29095,29095,UPI,Success
29096,29096,Card,Success
29097,29097,NetBanking,Success
29098,29098,Card,Success
29099,29099,UPI,Success
29100,29100,UPI,Success
29101,29101,NetBanking,Success
29102,29102,Card,Success
29103,29103,UPI,Success
29104,29104,Card,Success
29105,29105,Wallet,Success
29106,29106,UPI,Success
29107,29107,UPI,Success
29108,29108,Card,Success
29109,29109,Wallet,Success
29110,29110,UPI,Success
29111,29111,NetBanking,Success
29112,29112,Card,Success
29113,29113,Wallet,Success
29114,29114,Wallet,Success
29115,29115,NetBanking,Success
29116,29116,NetBanking,Success
29117,29117,Card,Success
29118,29118,Wallet,Success
29119,29119,UPI,Success
29120,29120,NetBanking,Success
29121,29121,Wallet,Success
29122,29122,NetBanking,Success
29123,29123,UPI,Success
29124,29124,UPI,Success
29125,29125,Wallet,Success
29126,29126,NetBanking,Success
29127,29127,Card,Success
29128,29128,Wallet,Success
29129,29129,Card,Success
29130,29130,UPI,Success
29131,29131,Wallet,Success
29132,29132,Card,Success
29133,29133,UPI,Success
29134,29134,UPI,Failed
29135,29135,NetBanking,Success
29136,29136,NetBanking,Success
29137,29137,UPI,Success
29138,29138,Wallet,Success
29139,29139,UPI,Success
29140,29140,Card,Success
29141,29141,Wallet,Success
29142,29142,NetBanking,Success
29143,29143,UPI,Success
29144,29144,Card,Success
29145,29145,Wallet,Success
29146,29146,Wallet,Success
29147,29147,Card,Success
29148,29148,NetBanking,Success
29149,29149,Wallet,Failed
29150,29150,Card,Success
29151,29151,Wallet,Success
29152,29152,NetBanking,Success
29153,29153,Card,Success
29154,29154,NetBanking,Success
29155,29155,NetBanking,Success
29156,29156,UPI,Success
29157,29157,Card,Success
29158,29158,Card,Success
29159,29159,NetBanking,Success
29160,29160,UPI,Success
29161,29161,UPI,Success
29162,29162,NetBanking,Success
29163,29163,Wallet,Success
29164,29164,Wallet,Success
29165,29165,Card,Success
29166,29166,Card,Success
29167,29167,Card,Success
29168,29168,NetBanking,Success
29169,29169,UPI,Failed
29170,29170,UPI,Failed
29171,29171,Card,Success
29172,29172,UPI,Success
29173,29173,Card,Success
29174,29174,Card,Success
29175,29175,UPI,Success
29176,29176,UPI,Failed
29177,29177,UPI,Failed
29178,29178,NetBanking,Failed
29179,29179,Card,Success
29180,29180,Wallet,Failed
29181,29181,Wallet,Success
29182,29182,NetBanking,Success
29183,29183,NetBanking,Failed
29184,29184,NetBanking,Success
29185,29185,NetBanking,Success
29186,29186,Wallet,Success
29187,29187,Wallet,Success
29188,29188,NetBanking,Success
29189,29189,UPI,Success
29190,29190,Wallet,Success
29191,29191,Card,Success
29192,29192,Card,Success
29193,29193,Card,Success
29194,29194,NetBanking,Success
29195,29195,UPI,Success
29196,29196,Card,Success
29197,29197,NetBanking,Success
29198,29198,NetBanking,Failed
29199,29199,UPI,Failed
29200,29200,UPI,Success
29201,29201,Card,Success
29202,29202,Card,Success
29203,29203,UPI,Failed
29204,29204,Card,Success
29205,29205,Card,Success
29206,29206,Card,Success
29207,29207,Card,Success
29208,29208,Wallet,Failed
29209,29209,UPI,Failed
29210,29210,Card,Success
29211,29211,Card,Success
29212,29212,Wallet,Success
29213,29213,Wallet,Success
29214,29214,Wallet,Success
29215,29215,Wallet,Success
29216,29216,NetBanking,Success
29217,29217,UPI,Success
29218,29218,Wallet,Success
29219,29219,UPI,Success
29220,29220,NetBanking,Success
29221,29221,NetBanking,Failed
29222,29222,UPI,Success
29223,29223,Wallet,Success
29224,29224,Card,Success
29225,29225,Card,Success
29226,29226,Wallet,Success
29227,29227,NetBanking,Success
29228,29228,NetBanking,Success
29229,29229,Wallet,Success
29230,29230,UPI,Failed
29231,29231,UPI,Success
29232,29232,Wallet,Success
29233,29233,Card,Success
29234,29234,NetBanking,Success
29235,29235,UPI,Success
29236,29236,Wallet,Success
29237,29237,Wallet,Success
29238,29238,Wallet,Success
29239,29239,NetBanking,Success
29240,29240,UPI,Success
29241,29241,Card,Success
29242,29242,UPI,Failed
29243,29243,NetBanking,Success
29244,29244,NetBanking,Success
29245,29245,Card,Success
29246,29246,Wallet,Success
29247,29247,Card,Success
29248,29248,Card,Success
29249,29249,NetBanking,Success
29250,29250,Card,Failed
29251,29251,UPI,Success
29252,29252,Wallet,Success
29253,29253,NetBanking,Failed
29254,29254,Card,Success
29255,29255,Wallet,Success
29256,29256,Card,Success
29257,29257,UPI,Success
29258,29258,NetBanking,Success
29259,29259,Card,Failed
29260,29260,Card,Success
29261,29261,NetBanking,Success
29262,29262,UPI,Success
29263,29263,UPI,Success
29264,29264,UPI,Success
29265,29265,Card,Success
29266,29266,Card,Success
29267,29267,Card,Success
29268,29268,Wallet,Success
29269,29269,UPI,Success
29270,29270,Wallet,Success
29271,29271,NetBanking,Success
29272,29272,UPI,Success
29273,29273,Card,Success
29274,29274,UPI,Success
29275,29275,NetBanking,Success
29276,29276,UPI,Success
29277,29277,NetBanking,Success
29278,29278,NetBanking,Success
29279,29279,NetBanking,Success
29280,29280,NetBanking,Success
29281,29281,NetBanking,Success
29282,29282,NetBanking,Success
29283,29283,Wallet,Success
29284,29284,Wallet,Success
29285,29285,NetBanking,Failed
29286,29286,UPI,Success
29287,29287,UPI,Success
29288,29288,NetBanking,Success
29289,29289,Wallet,Success
29290,29290,NetBanking,Success
29291,29291,Card,Success
29292,29292,UPI,Success
29293,29293,NetBanking,Success
29294,29294,Card,Success
29295,29295,NetBanking,Success
29296,29296,NetBanking,Failed
29297,29297,NetBanking,Success
29298,29298,NetBanking,Success
29299,29299,Wallet,Success
29300,29300,NetBanking,Success
29301,29301,NetBanking,Success
29302,29302,NetBanking,Success
29303,29303,NetBanking,Success
29304,29304,Card,Failed
29305,29305,Card,Success
29306,29306,NetBanking,Success
29307,29307,Wallet,Success
29308,29308,Card,Failed
29309,29309,Card,Success
29310,29310,UPI,Success
29311,29311,Wallet,Success
29312,29312,UPI,Success
29313,29313,NetBanking,Success
29314,29314,Card,Success
29315,29315,Card,Success
29316,29316,Wallet,Failed
29317,29317,NetBanking,Success
29318,29318,NetBanking,Success
29319,29319,NetBanking,Success
29320,29320,UPI,Success
29321,29321,UPI,Success
29322,29322,Card,Success
29323,29323,Wallet,Success
29324,29324,Wallet,Failed
29325,29325,UPI,Success
29326,29326,Card,Success
29327,29327,NetBanking,Success
29328,29328,NetBanking,Success
29329,29329,Card,Failed
29330,29330,Wallet,Success
29331,29331,Card,Success
29332,29332,Wallet,Success
29333,29333,Card,Success
29334,29334,UPI,Success
29335,29335,Card,Success
29336,29336,NetBanking,Failed
29337,29337,UPI,Failed
29338,29338,UPI,Success
29339,29339,UPI,Success
29340,29340,Wallet,Success
29341,29341,Card,Success
29342,29342,UPI,Success
29343,29343,NetBanking,Success
29344,29344,Card,Success
29345,29345,UPI,Success
29346,29346,UPI,Success
29347,29347,Wallet,Success
29348,29348,UPI,Success
29349,29349,UPI,Success
29350,29350,NetBanking,Success
29351,29351,Card,Success
29352,29352,Wallet,Success
29353,29353,Card,Failed
29354,29354,UPI,Success
29355,29355,Card,Success
29356,29356,Wallet,Success
29357,29357,Wallet,Success
29358,29358,UPI,Success
29359,29359,UPI,Success
29360,29360,NetBanking,Success
29361,29361,UPI,Failed
29362,29362,NetBanking,Success
29363,29363,Card,Failed
29364,29364,Card,Success
29365,29365,Wallet,Success
29366,29366,Card,Success
29367,29367,Wallet,Failed
29368,29368,Card,Success
29369,29369,Wallet,Success
29370,29370,Wallet,Success
29371,29371,NetBanking,Success
29372,29372,Card,Failed
29373,29373,Wallet,Success
29374,29374,UPI,Success
29375,29375,UPI,Failed
29376,29376,NetBanking,Success
29377,29377,Card,Success
29378,29378,UPI,Success
29379,29379,NetBanking,Success
29380,29380,Card,Failed
29381,29381,Card,Success
29382,29382,Card,Success
29383,29383,NetBanking,Success
29384,29384,Wallet,Success
29385,29385,NetBanking,Success
29386,29386,Wallet,Success
29387,29387,UPI,Success
29388,29388,NetBanking,Success
29389,29389,NetBanking,Success
29390,29390,NetBanking,Success
29391,29391,UPI,Success
29392,29392,UPI,Success
29393,29393,NetBanking,Success
29394,29394,UPI,Success
29395,29395,NetBanking,Success
29396,29396,Wallet,Success
29397,29397,Wallet,Failed
29398,29398,UPI,Success
29399,29399,UPI,Success
29400,29400,NetBanking,Success
29401,29401,NetBanking,Success
29402,29402,Card,Success
29403,29403,NetBanking,Success
29404,29404,Card,Success
29405,29405,Wallet,Success
29406,29406,NetBanking,Success
29407,29407,Wallet,Success
29408,29408,UPI,Success
29409,29409,UPI,Success
29410,29410,Wallet,Success
29411,29411,UPI,Success
29412,29412,Card,Success
29413,29413,UPI,Success
29414,29414,UPI,Success
29415,29415,UPI,Success
29416,29416,Wallet,Success
29417,29417,UPI,Success
29418,29418,Wallet,Success
29419,29419,Card,Success
29420,29420,Card,Success
29421,29421,Wallet,Success
29422,29422,UPI,Success
29423,29423,UPI,Success
29424,29424,Wallet,Success
29425,29425,Wallet,Success
29426,29426,NetBanking,Success
29427,29427,UPI,Success
29428,29428,NetBanking,Success
29429,29429,Wallet,Success
29430,29430,UPI,Success
29431,29431,Wallet,Success
29432,29432,Card,Success
29433,29433,Wallet,Success
29434,29434,UPI,Failed
29435,29435,Card,Failed
29436,29436,Wallet,Failed
29437,29437,Card,Success
29438,29438,Card,Success
29439,29439,NetBanking,Success
29440,29440,Card,Success
29441,29441,Card,Success
29442,29442,UPI,Success
29443,29443,Card,Success
29444,29444,UPI,Success
29445,29445,Card,Success
29446,29446,UPI,Success
29447,29447,Card,Success
29448,29448,NetBanking,Success
29449,29449,NetBanking,Success
29450,29450,Card,Success
29451,29451,NetBanking,Success
29452,29452,Card,Success
29453,29453,UPI,Success
29454,29454,NetBanking,Success
29455,29455,UPI,Success
29456,29456,UPI,Success
29457,29457,Wallet,Success
29458,29458,UPI,Success
29459,29459,NetBanking,Success
29460,29460,Card,Success
29461,29461,NetBanking,Success
29462,29462,Wallet,Success
29463,29463,Card,Success
29464,29464,NetBanking,Success
29465,29465,Card,Success
29466,29466,NetBanking,Success
29467,29467,Card,Success
29468,29468,NetBanking,Success
29469,29469,Card,Success
29470,29470,Wallet,Success
29471,29471,NetBanking,Success
29472,29472,Wallet,Success
29473,29473,UPI,Success
29474,29474,NetBanking,Success
29475,29475,Wallet,Success
29476,29476,Wallet,Success
29477,29477,Wallet,Success
29478,29478,Card,Success
29479,29479,UPI,Success
29480,29480,Card,Success
29481,29481,Wallet,Failed
29482,29482,NetBanking,Success
29483,29483,NetBanking,Success
29484,29484,UPI,Success
29485,29485,Card,Success
29486,29486,UPI,Success
29487,29487,Wallet,Success
29488,29488,UPI,Success
29489,29489,Wallet,Success
29490,29490,NetBanking,Success
29491,29491,Card,Success
29492,29492,NetBanking,Success
29493,29493,NetBanking,Success
29494,29494,Card,Success
29495,29495,NetBanking,Failed
29496,29496,Card,Success
29497,29497,Card,Success
29498,29498,Wallet,Failed
29499,29499,UPI,Success
29500,29500,NetBanking,Success
29501,29501,Wallet,Failed
29502,29502,UPI,Success
29503,29503,NetBanking,Failed
29504,29504,Card,Success
29505,29505,UPI,Success
29506,29506,UPI,Success
29507,29507,Wallet,Success
29508,29508,NetBanking,Success
29509,29509,Wallet,Success
29510,29510,Card,Success
29511,29511,Wallet,Success
29512,29512,Wallet,Success
29513,29513,UPI,Success
29514,29514,UPI,Failed
29515,29515,Card,Success
29516,29516,UPI,Success
29517,29517,Card,Success
29518,29518,Card,Success
29519,29519,UPI,Success
29520,29520,UPI,Success
29521,29521,NetBanking,Success
29522,29522,Wallet,Success
29523,29523,UPI,Success
29524,29524,Wallet,Success
29525,29525,UPI,Success
29526,29526,NetBanking,Success
29527,29527,Card,Success
29528,29528,UPI,Success
29529,29529,Card,Success
29530,29530,Wallet,Success
29531,29531,Wallet,Success
29532,29532,Wallet,Success
29533,29533,UPI,Failed
29534,29534,Card,Success
29535,29535,Card,Success
29536,29536,UPI,Success
29537,29537,Card,Success
29538,29538,Wallet,Success
29539,29539,UPI,Success
29540,29540,Card,Success
29541,29541,NetBanking,Success
29542,29542,Card,Success
29543,29543,Wallet,Success
29544,29544,NetBanking,Success
29545,29545,Wallet,Success
29546,29546,NetBanking,Success
29547,29547,Card,Success
29548,29548,Wallet,Success
29549,29549,UPI,Failed
29550,29550,Wallet,Success
29551,29551,NetBanking,Success
29552,29552,Card,Success
29553,29553,Card,Success
29554,29554,Wallet,Success
29555,29555,Card,Success
29556,29556,Wallet,Success
29557,29557,Card,Failed
29558,29558,NetBanking,Success
29559,29559,UPI,Success
29560,29560,Card,Success
29561,29561,UPI,Failed
29562,29562,NetBanking,Success
29563,29563,NetBanking,Success
29564,29564,Card,Success
29565,29565,UPI,Success
29566,29566,UPI,Success
29567,29567,UPI,Failed
29568,29568,UPI,Failed
29569,29569,UPI,Success
29570,29570,Card,Success
29571,29571,Wallet,Success
29572,29572,Card,Success
29573,29573,Card,Success
29574,29574,NetBanking,Success
29575,29575,NetBanking,Success
29576,29576,UPI,Success
29577,29577,Wallet,Success
29578,29578,Wallet,Failed
29579,29579,Wallet,Success
29580,29580,NetBanking,Success
29581,29581,UPI,Success
29582,29582,UPI,Success
29583,29583,UPI,Success
29584,29584,UPI,Success
29585,29585,Card,Success
29586,29586,NetBanking,Success
29587,29587,UPI,Success
29588,29588,NetBanking,Success
29589,29589,UPI,Success
29590,29590,NetBanking,Success
29591,29591,UPI,Success
29592,29592,Wallet,Failed
29593,29593,Wallet,Success
29594,29594,Wallet,Success
29595,29595,UPI,Success
29596,29596,Wallet,Success
29597,29597,NetBanking,Success
29598,29598,Card,Success
29599,29599,Card,Success
29600,29600,Wallet,Success
29601,29601,NetBanking,Success
29602,29602,UPI,Success
29603,29603,Wallet,Success
29604,29604,UPI,Failed
29605,29605,Card,Success
29606,29606,NetBanking,Failed
29607,29607,Wallet,Success
29608,29608,NetBanking,Success
29609,29609,UPI,Success
29610,29610,Wallet,Success
29611,29611,UPI,Success
29612,29612,Wallet,Failed
29613,29613,Card,Success
29614,29614,UPI,Success
29615,29615,Card,Success
29616,29616,Wallet,Success
29617,29617,Card,Success
29618,29618,UPI,Success
29619,29619,Wallet,Failed
29620,29620,Card,Success
29621,29621,Card,Success
29622,29622,NetBanking,Success
29623,29623,UPI,Success
29624,29624,Wallet,Success
29625,29625,UPI,Success
29626,29626,UPI,Success
29627,29627,UPI,Failed
29628,29628,Card,Success
29629,29629,NetBanking,Success
29630,29630,NetBanking,Success
29631,29631,Card,Success
29632,29632,Card,Success
29633,29633,UPI,Success
29634,29634,NetBanking,Success
29635,29635,UPI,Success
29636,29636,UPI,Success
29637,29637,UPI,Success
29638,29638,UPI,Success
29639,29639,Wallet,Success
29640,29640,NetBanking,Success
29641,29641,UPI,Success
29642,29642,UPI,Success
29643,29643,Card,Success
29644,29644,Wallet,Success
29645,29645,NetBanking,Success
29646,29646,UPI,Success
29647,29647,NetBanking,Failed
29648,29648,UPI,Success
29649,29649,Wallet,Success
29650,29650,Card,Success
29651,29651,Card,Success
29652,29652,NetBanking,Failed
29653,29653,Wallet,Success
29654,29654,NetBanking,Success
29655,29655,UPI,Success
29656,29656,UPI,Success
29657,29657,NetBanking,Failed
29658,29658,Card,Success
29659,29659,Card,Failed
29660,29660,UPI,Success
29661,29661,Card,Success
29662,29662,Card,Success
29663,29663,UPI,Success
29664,29664,NetBanking,Success
29665,29665,UPI,Success
29666,29666,Wallet,Success
29667,29667,Wallet,Success
29668,29668,NetBanking,Success
29669,29669,Card,Success
29670,29670,NetBanking,Success
29671,29671,Wallet,Failed
29672,29672,NetBanking,Success
29673,29673,Card,Success
29674,29674,UPI,Success
29675,29675,Card,Success
29676,29676,NetBanking,Success
29677,29677,UPI,Success
29678,29678,NetBanking,Failed
29679,29679,Card,Failed
29680,29680,Wallet,Success
29681,29681,NetBanking,Success
29682,29682,Wallet,Success
29683,29683,Card,Success
29684,29684,UPI,Failed
29685,29685,Card,Success
29686,29686,NetBanking,Success
29687,29687,Wallet,Success
29688,29688,UPI,Success
29689,29689,Card,Success
29690,29690,UPI,Failed
29691,29691,Wallet,Success
29692,29692,Card,Failed
29693,29693,Wallet,Success
29694,29694,NetBanking,Success
29695,29695,UPI,Success
29696,29696,UPI,Failed
29697,29697,Wallet,Success
29698,29698,Wallet,Success
29699,29699,NetBanking,Success
29700,29700,Wallet,Success
29701,29701,Card,Success
29702,29702,Card,Success
29703,29703,Wallet,Success
29704,29704,Card,Success
29705,29705,UPI,Success
29706,29706,NetBanking,Success
29707,29707,Wallet,Success
29708,29708,NetBanking,Success
29709,29709,NetBanking,Success
29710,29710,Wallet,Success
29711,29711,Card,Success
29712,29712,Wallet,Failed
29713,29713,NetBanking,Success
29714,29714,UPI,Failed
29715,29715,Card,Success
29716,29716,UPI,Success
29717,29717,UPI,Success
29718,29718,Card,Success
29719,29719,UPI,Success
29720,29720,Wallet,Success
29721,29721,NetBanking,Failed
29722,29722,Card,Success
29723,29723,NetBanking,Failed
29724,29724,NetBanking,Success
29725,29725,Wallet,Success
29726,29726,Card,Success
29727,29727,Card,Success
29728,29728,UPI,Success
29729,29729,Card,Success
29730,29730,Wallet,Success
29731,29731,Wallet,Success
29732,29732,UPI,Failed
29733,29733,Wallet,Success
29734,29734,UPI,Success
29735,29735,UPI,Success
29736,29736,NetBanking,Success
29737,29737,Wallet,Success
29738,29738,Wallet,Success
29739,29739,UPI,Success
29740,29740,NetBanking,Success
29741,29741,Card,Success
29742,29742,NetBanking,Success
29743,29743,Card,Success
29744,29744,Wallet,Success
29745,29745,NetBanking,Success
29746,29746,UPI,Success
29747,29747,Card,Success
29748,29748,UPI,Success
29749,29749,UPI,Success
29750,29750,Wallet,Success
29751,29751,NetBanking,Success
29752,29752,Card,Success
29753,29753,Wallet,Failed
29754,29754,UPI,Success
29755,29755,NetBanking,Success
29756,29756,UPI,Success
29757,29757,UPI,Success
29758,29758,Wallet,Success
29759,29759,Card,Success
29760,29760,Wallet,Success
29761,29761,Card,Success
29762,29762,Card,Success
29763,29763,Card,Failed
29764,29764,Card,Success
29765,29765,UPI,Success
29766,29766,UPI,Failed
29767,29767,Wallet,Success
29768,29768,UPI,Success
29769,29769,UPI,Success
29770,29770,UPI,Success
29771,29771,NetBanking,Success
29772,29772,NetBanking,Success
29773,29773,NetBanking,Success
29774,29774,UPI,Success
29775,29775,UPI,Success
29776,29776,Card,Success
29777,29777,UPI,Success
29778,29778,Card,Success
29779,29779,UPI,Success
29780,29780,UPI,Success
29781,29781,Card,Success
29782,29782,UPI,Success
29783,29783,NetBanking,Failed
29784,29784,UPI,Success
29785,29785,Card,Success
29786,29786,Card,Success
29787,29787,Wallet,Success
29788,29788,NetBanking,Success
29789,29789,Wallet,Success
29790,29790,Card,Success
29791,29791,NetBanking,Success
29792,29792,UPI,Success
29793,29793,Wallet,Success
29794,29794,Card,Success
29795,29795,Card,Success
29796,29796,UPI,Success
29797,29797,NetBanking,Success
29798,29798,Wallet,Success
29799,29799,Wallet,Success
29800,29800,Wallet,Success
29801,29801,UPI,Success
29802,29802,UPI,Success
29803,29803,UPI,Success
29804,29804,Card,Success
29805,29805,Wallet,Success
29806,29806,Wallet,Success
29807,29807,Card,Success
29808,29808,UPI,Success
29809,29809,Wallet,Success
29810,29810,UPI,Success
29811,29811,NetBanking,Failed
29812,29812,UPI,Success
29813,29813,NetBanking,Success
29814,29814,Wallet,Success
29815,29815,NetBanking,Success
29816,29816,UPI,Success
29817,29817,NetBanking,Success
29818,29818,NetBanking,Success
29819,29819,Wallet,Success
29820,29820,Card,Success
29821,29821,NetBanking,Success
29822,29822,UPI,Success
29823,29823,UPI,Success
29824,29824,Card,Success
29825,29825,UPI,Success
29826,29826,UPI,Success
29827,29827,NetBanking,Success
29828,29828,NetBanking,Success
29829,29829,UPI,Success
29830,29830,Card,Success
29831,29831,Wallet,Success
29832,29832,NetBanking,Success
29833,29833,Wallet,Success
29834,29834,UPI,Success
29835,29835,Wallet,Success
29836,29836,Wallet,Success
29837,29837,NetBanking,Success
29838,29838,NetBanking,Success
29839,29839,UPI,Success
29840,29840,UPI,Success
29841,29841,Card,Success
29842,29842,Card,Success
29843,29843,Wallet,Success
29844,29844,UPI,Success
29845,29845,Wallet,Success
29846,29846,NetBanking,Success
29847,29847,NetBanking,Success
29848,29848,NetBanking,Failed
29849,29849,NetBanking,Success
29850,29850,NetBanking,Success
29851,29851,UPI,Success
29852,29852,Card,Success
29853,29853,Card,Success
29854,29854,Card,Success
29855,29855,Wallet,Success
29856,29856,UPI,Failed
29857,29857,NetBanking,Success
29858,29858,Card,Success
29859,29859,NetBanking,Success
29860,29860,NetBanking,Success
29861,29861,UPI,Success
29862,29862,Card,Success
29863,29863,NetBanking,Success
29864,29864,NetBanking,Success
29865,29865,Wallet,Success
29866,29866,Wallet,Success
29867,29867,Wallet,Success
29868,29868,NetBanking,Success
29869,29869,Wallet,Success
29870,29870,Card,Success
29871,29871,Card,Success
29872,29872,UPI,Success
29873,29873,Card,Success
29874,29874,UPI,Success
29875,29875,NetBanking,Success
29876,29876,UPI,Success
29877,29877,Wallet,Success
29878,29878,NetBanking,Success
29879,29879,Card,Success
29880,29880,UPI,Success
29881,29881,Card,Success
29882,29882,Card,Success
29883,29883,Wallet,Failed
29884,29884,UPI,Success
29885,29885,Wallet,Success
29886,29886,UPI,Success
29887,29887,Wallet,Success
29888,29888,Card,Success
29889,29889,Card,Success
29890,29890,Card,Success
29891,29891,Card,Success
29892,29892,NetBanking,Success
29893,29893,Card,Success
29894,29894,NetBanking,Success
29895,29895,UPI,Success
29896,29896,Card,Success
29897,29897,UPI,Success
29898,29898,NetBanking,Success
29899,29899,Card,Success
29900,29900,NetBanking,Failed
29901,29901,UPI,Success
29902,29902,UPI,Success
29903,29903,Wallet,Success
29904,29904,NetBanking,Success
29905,29905,Card,Success
29906,29906,Card,Success
29907,29907,NetBanking,Success
29908,29908,Wallet,Success
29909,29909,NetBanking,Success
29910,29910,NetBanking,Success
29911,29911,NetBanking,Success
29912,29912,NetBanking,Success
29913,29913,UPI,Failed
29914,29914,NetBanking,Success
29915,29915,NetBanking,Success
29916,29916,Wallet,Failed
29917,29917,NetBanking,Success
29918,29918,NetBanking,Success
29919,29919,UPI,Success
29920,29920,NetBanking,Success
29921,29921,NetBanking,Success
29922,29922,NetBanking,Success
29923,29923,Wallet,Success
29924,29924,Wallet,Success
29925,29925,UPI,Success
29926,29926,NetBanking,Success
29927,29927,Card,Success
29928,29928,Wallet,Success
29929,29929,UPI,Success
29930,29930,Card,Success
29931,29931,Card,Success
29932,29932,NetBanking,Success
29933,29933,UPI,Success
29934,29934,Card,Success
29935,29935,Card,Success
29936,29936,Wallet,Success
29937,29937,Wallet,Success
29938,29938,Card,Success
29939,29939,UPI,Success
29940,29940,NetBanking,Success
29941,29941,Card,Success
29942,29942,NetBanking,Success
29943,29943,UPI,Success
29944,29944,Wallet,Success
29945,29945,Card,Success
29946,29946,Wallet,Success
29947,29947,Card,Success
29948,29948,Wallet,Success
29949,29949,UPI,Success
29950,29950,Card,Success
29951,29951,UPI,Success
29952,29952,UPI,Success
29953,29953,UPI,Success
29954,29954,UPI,Success
29955,29955,Card,Success
29956,29956,Card,Success
29957,29957,UPI,Success
29958,29958,Card,Success
29959,29959,Card,Success
29960,29960,NetBanking,Success
29961,29961,Wallet,Success
29962,29962,Wallet,Success
29963,29963,Wallet,Success
29964,29964,UPI,Success
29965,29965,NetBanking,Success
29966,29966,Card,Success
29967,29967,UPI,Failed
29968,29968,Card,Success
29969,29969,Wallet,Failed
29970,29970,NetBanking,Success
29971,29971,Card,Success
29972,29972,UPI,Success
29973,29973,Card,Success
29974,29974,UPI,Failed
29975,29975,Wallet,Success
29976,29976,NetBanking,Success
29977,29977,UPI,Success
29978,29978,NetBanking,Success
29979,29979,Card,Success
29980,29980,NetBanking,Success
29981,29981,UPI,Success
29982,29982,UPI,Success
29983,29983,NetBanking,Failed
29984,29984,UPI,Success
29985,29985,NetBanking,Success
29986,29986,Wallet,Success
29987,29987,Card,Success
29988,29988,Card,Failed
29989,29989,UPI,Success
29990,29990,NetBanking,Success
29991,29991,NetBanking,Success
29992,29992,UPI,Success
29993,29993,Card,Success
29994,29994,Card,Success
29995,29995,NetBanking,Failed
29996,29996,NetBanking,Failed
29997,29997,Wallet,Success
29998,29998,NetBanking,Success
29999,29999,Wallet,Success
30000,30000,Wallet,Success
30001,30001,NetBanking,Success
30002,30002,Card,Success
30003,30003,NetBanking,Success
30004,30004,Wallet,Success
30005,30005,UPI,Failed
30006,30006,Wallet,Success
30007,30007,UPI,Success
30008,30008,Wallet,Success
30009,30009,Wallet,Success
30010,30010,Card,Success
30011,30011,Card,Success
30012,30012,Card,Success
30013,30013,UPI,Success
30014,30014,Wallet,Success
30015,30015,Wallet,Failed
30016,30016,Wallet,Success
30017,30017,Card,Success
30018,30018,Wallet,Success
30019,30019,UPI,Success
30020,30020,NetBanking,Success
30021,30021,NetBanking,Success
30022,30022,NetBanking,Success
30023,30023,Card,Success
30024,30024,NetBanking,Failed
30025,30025,Wallet,Failed
30026,30026,NetBanking,Success
30027,30027,UPI,Success
30028,30028,NetBanking,Failed
30029,30029,UPI,Success
30030,30030,Wallet,Success
30031,30031,Wallet,Failed
30032,30032,Card,Failed
30033,30033,Wallet,Success
30034,30034,Card,Success
30035,30035,Card,Success
30036,30036,Card,Success
30037,30037,UPI,Success
30038,30038,NetBanking,Success
30039,30039,UPI,Success
30040,30040,Wallet,Success
30041,30041,NetBanking,Success
30042,30042,UPI,Success
30043,30043,NetBanking,Success
30044,30044,UPI,Success
30045,30045,NetBanking,Success
30046,30046,Card,Success
30047,30047,NetBanking,Success
30048,30048,UPI,Success
30049,30049,NetBanking,Success
30050,30050,NetBanking,Success
30051,30051,UPI,Success
30052,30052,UPI,Success
30053,30053,UPI,Success
30054,30054,Card,Success
30055,30055,Wallet,Success
30056,30056,NetBanking,Success
30057,30057,Wallet,Success
30058,30058,NetBanking,Success
30059,30059,UPI,Success
30060,30060,UPI,Success
30061,30061,UPI,Success
30062,30062,Card,Success
30063,30063,Wallet,Success
30064,30064,Card,Success
30065,30065,Wallet,Success
30066,30066,Card,Success
30067,30067,UPI,Success
30068,30068,Card,Success
30069,30069,Card,Failed
30070,30070,NetBanking,Success
30071,30071,Wallet,Success
30072,30072,NetBanking,Success
30073,30073,Card,Success
30074,30074,UPI,Success
30075,30075,Card,Success
30076,30076,Wallet,Success
30077,30077,UPI,Success
30078,30078,NetBanking,Success
30079,30079,UPI,Success
30080,30080,Card,Success
30081,30081,Card,Success
30082,30082,UPI,Success
30083,30083,Wallet,Success
30084,30084,UPI,Success
30085,30085,Card,Success
30086,30086,NetBanking,Success
30087,30087,Card,Success
30088,30088,NetBanking,Success
30089,30089,Card,Success
30090,30090,Card,Success
30091,30091,NetBanking,Success
30092,30092,UPI,Success
30093,30093,UPI,Success
30094,30094,Wallet,Success
30095,30095,Card,Success
30096,30096,UPI,Success
30097,30097,Card,Success
30098,30098,UPI,Success
30099,30099,Wallet,Success
30100,30100,Wallet,Success
30101,30101,Card,Success
30102,30102,Wallet,Success
30103,30103,NetBanking,Success
30104,30104,Wallet,Success
30105,30105,NetBanking,Success
30106,30106,Card,Success
30107,30107,NetBanking,Failed
30108,30108,Wallet,Success
30109,30109,Card,Success
30110,30110,Wallet,Success
30111,30111,Wallet,Success
30112,30112,UPI,Failed
