customer_id,customer_name,total_orders,total_revenue
4397,Cust_4397,11,94381.0000
587,Cust_587,8,75726.0000
1367,Cust_1367,11,41643.0000
4520,Cust_4520,5,38334.0000
3226,Cust_3226,8,46727.0000
1411,Cust_1411,8,51066.0000
3343,Cust_3343,9,49757.0000
110,Cust_110,14,85301.0000
3660,Cust_3660,15,77508.0000
3938,Cust_3938,10,45364.0000
3946,Cust_3946,11,50243.0000
1323,Cust_1323,6,64872.0000
1974,Cust_1974,14,74983.0000
3286,Cust_3286,12,50294.0000
4179,Cust_4179,11,82879.0000
1104,Cust_1104,12,69031.0000
4843,Cust_4843,8,35889.0000
757,Cust_757,12,84583.0000
3971,Cust_3971,16,78217.0000
2056,Cust_2056,8,67247.0000
1653,Cust_1653,10,55352.0000
4590,Cust_4590,7,44748.0000
2573,Cust_2573,13,78990.0000
9,Cust_9,9,76819.0000
1971,Cust_1971,8,51324.0000
4694,Cust_4694,9,75584.0000
4012,Cust_4012,7,36067.0000
3231,Cust_3231,10,81473.0000
404,Cust_404,11,73908.0000
4846,Cust_4846,9,43522.0000
2510,Cust_2510,11,100084.0000
313,Cust_313,6,57853.0000
946,Cust_946,9,53292.0000
3678,Cust_3678,11,85219.0000
3532,Cust_3532,6,40415.0000
4260,Cust_4260,13,45113.0000
4544,Cust_4544,9,57567.0000
2889,Cust_2889,10,60108.0000
4375,Cust_4375,11,58866.0000
4975,Cust_4975,12,68305.0000
1831,Cust_1831,11,55233.0000
4927,Cust_4927,15,96462.0000
54,Cust_54,5,25206.0000
2734,Cust_2734,10,56068.0000
606,Cust_606,16,127626.0000
1669,Cust_1669,3,14011.0000
1772,Cust_1772,10,76210.0000
1158,Cust_1158,7,42311.0000
3424,Cust_3424,7,63523.0000
2258,Cust_2258,3,14326.0000
1466,Cust_1466,14,95661.0000
1470,Cust_1470,9,56930.0000
4385,Cust_4385,4,9900.0000
2165,Cust_2165,13,80341.0000
1508,Cust_1508,10,48320.0000
3235,Cust_3235,10,67232.0000
1350,Cust_1350,6,23281.0000
2498,Cust_2498,9,78741.0000
538,Cust_538,13,75580.0000
489,Cust_489,13,65611.0000
2057,Cust_2057,11,81223.0000
3647,Cust_3647,12,69723.0000
1635,Cust_1635,12,86890.0000
1695,Cust_1695,7,50545.0000
248,Cust_248,8,58724.0000
3640,Cust_3640,14,77079.0000
1178,Cust_1178,16,107680.0000
3203,Cust_3203,9,50541.0000
3837,Cust_3837,13,88276.0000
2087,Cust_2087,13,89310.0000
4599,Cust_4599,6,38237.0000
2887,Cust_2887,15,104042.0000
3397,Cust_3397,6,41037.0000
1294,Cust_1294,8,51615.0000
4637,Cust_4637,11,61604.0000
3686,Cust_3686,12,84413.0000
4048,Cust_4048,8,37815.0000
3138,Cust_3138,10,67451.0000
266,Cust_266,14,105944.0000
2317,Cust_2317,11,50479.0000
1137,Cust_1137,11,94990.0000
3956,Cust_3956,6,38509.0000
4251,Cust_4251,13,85369.0000
4792,Cust_4792,9,54630.0000
1680,Cust_1680,7,71656.0000
2803,Cust_2803,10,76108.0000
382,Cust_382,8,45281.0000
2026,Cust_2026,10,77770.0000
1394,Cust_1394,11,92154.0000
3314,Cust_3314,8,39119.0000
1600,Cust_1600,5,36298.0000
2879,Cust_2879,13,88956.0000
4244,Cust_4244,7,41507.0000
2301,Cust_2301,4,11581.0000
3866,Cust_3866,16,143740.0000
3965,Cust_3965,6,39785.0000
703,Cust_703,14,100112.0000
2065,Cust_2065,14,81687.0000
3898,Cust_3898,12,73519.0000
4602,Cust_4602,9,37464.0000
1619,Cust_1619,8,53308.0000
2243,Cust_2243,6,53189.0000
1823,Cust_1823,8,50763.0000
540,Cust_540,11,76796.0000
4478,Cust_4478,14,59975.0000
4178,Cust_4178,14,112410.0000
4536,Cust_4536,7,56386.0000
1719,Cust_1719,11,52204.0000
813,Cust_813,6,69792.0000
1817,Cust_1817,7,48586.0000
777,Cust_777,6,25382.0000
773,Cust_773,10,39092.0000
4503,Cust_4503,11,63723.0000
3419,Cust_3419,7,55417.0000
4305,Cust_4305,8,44018.0000
2678,Cust_2678,10,53780.0000
2168,Cust_2168,7,52589.0000
4347,Cust_4347,8,31195.0000
1717,Cust_1717,13,93234.0000
927,Cust_927,10,100383.0000
2262,Cust_2262,12,100078.0000
1398,Cust_1398,14,108248.0000
4575,Cust_4575,11,42350.0000
349,Cust_349,12,89211.0000
3041,Cust_3041,4,30786.0000
1668,Cust_1668,11,71848.0000
2009,Cust_2009,5,17489.0000
537,Cust_537,8,49962.0000
2918,Cust_2918,17,126634.0000
1404,Cust_1404,17,129215.0000
3029,Cust_3029,7,26014.0000
714,Cust_714,7,28444.0000
3489,Cust_3489,10,74617.0000
2265,Cust_2265,14,96865.0000
4650,Cust_4650,15,97464.0000
1951,Cust_1951,7,66224.0000
815,Cust_815,12,82726.0000
430,Cust_430,8,50533.0000
4140,Cust_4140,11,58017.0000
2456,Cust_2456,11,56746.0000
2859,Cust_2859,5,22531.0000
2933,Cust_2933,6,45655.0000
2320,Cust_2320,10,99185.0000
2711,Cust_2711,4,18132.0000
1106,Cust_1106,10,76563.0000
4369,Cust_4369,11,92862.0000
3673,Cust_3673,18,161602.0000
4519,Cust_4519,7,61685.0000
4312,Cust_4312,9,61006.0000
4493,Cust_4493,14,101814.0000
4635,Cust_4635,8,34938.0000
749,Cust_749,10,53004.0000
2281,Cust_2281,13,91025.0000
985,Cust_985,17,119558.0000
2211,Cust_2211,6,40005.0000
1893,Cust_1893,15,104401.0000
2187,Cust_2187,9,62620.0000
1615,Cust_1615,7,44601.0000
2673,Cust_2673,10,55873.0000
3764,Cust_3764,11,72448.0000
406,Cust_406,6,18239.0000
3423,Cust_3423,9,61820.0000
4524,Cust_4524,13,47385.0000
3822,Cust_3822,9,73690.0000
2860,Cust_2860,13,99565.0000
1641,Cust_1641,6,44824.0000
1748,Cust_1748,9,51591.0000
279,Cust_279,7,45489.0000
2551,Cust_2551,11,55907.0000
2810,Cust_2810,13,84154.0000
242,Cust_242,11,96075.0000
1562,Cust_1562,13,58320.0000
4750,Cust_4750,9,58597.0000
321,Cust_321,5,39251.0000
4848,Cust_4848,6,30402.0000
713,Cust_713,12,76438.0000
2368,Cust_2368,21,122842.0000
2890,Cust_2890,6,67078.0000
109,Cust_109,6,45154.0000
4237,Cust_4237,11,79781.0000
1579,Cust_1579,13,87473.0000
1702,Cust_1702,11,73232.0000
2532,Cust_2532,9,62889.0000
4163,Cust_4163,4,15749.0000
276,Cust_276,14,77189.0000
3620,Cust_3620,8,76090.0000
2144,Cust_2144,9,62971.0000
2126,Cust_2126,10,73470.0000
4390,Cust_4390,10,54324.0000
4094,Cust_4094,8,47834.0000
1926,Cust_1926,13,77451.0000
2194,Cust_2194,9,43472.0000
4448,Cust_4448,3,15348.0000
636,Cust_636,6,61517.0000
1581,Cust_1581,5,18214.0000
2536,Cust_2536,10,55138.0000
1368,Cust_1368,8,55475.0000
1553,Cust_1553,11,45352.0000
2398,Cust_2398,16,74545.0000
4374,Cust_4374,14,89603.0000
2371,Cust_2371,9,56321.0000
1219,Cust_1219,11,93310.0000
454,Cust_454,14,81348.0000
2105,Cust_2105,9,53614.0000
396,Cust_396,9,73093.0000
4421,Cust_4421,10,95976.0000
782,Cust_782,8,42087.0000
1655,Cust_1655,17,105307.0000
2992,Cust_2992,15,87874.0000
4961,Cust_4961,7,48671.0000
2765,Cust_2765,8,38189.0000
300,Cust_300,13,63589.0000
1227,Cust_1227,9,40507.0000
1968,Cust_1968,13,91563.0000
3475,Cust_3475,11,51773.0000
2178,Cust_2178,14,105693.0000
2916,Cust_2916,6,42213.0000
3055,Cust_3055,5,48722.0000
3129,Cust_3129,14,86842.0000
464,Cust_464,11,59772.0000
1280,Cust_1280,10,73310.0000
2119,Cust_2119,7,42336.0000
3411,Cust_3411,13,61367.0000
3519,Cust_3519,12,73379.0000
4573,Cust_4573,8,45264.0000
1987,Cust_1987,15,69397.0000
3970,Cust_3970,15,103864.0000
2825,Cust_2825,13,86048.0000
486,Cust_486,8,46922.0000
602,Cust_602,9,63658.0000
4616,Cust_4616,5,30350.0000
106,Cust_106,11,50730.0000
3124,Cust_3124,14,108747.0000
59,Cust_59,18,73075.0000
1931,Cust_1931,10,29280.0000
2007,Cust_2007,13,88741.0000
4472,Cust_4472,14,96733.0000
1273,Cust_1273,8,54200.0000
635,Cust_635,10,80623.0000
3018,Cust_3018,9,64788.0000
1458,Cust_1458,6,49346.0000
4951,Cust_4951,11,66532.0000
466,Cust_466,6,36538.0000
288,Cust_288,11,86203.0000
4452,Cust_4452,15,93823.0000
2520,Cust_2520,10,52073.0000
2715,Cust_2715,8,66615.0000
3193,Cust_3193,10,65019.0000
143,Cust_143,11,74397.0000
4303,Cust_4303,18,109464.0000
868,Cust_868,12,77960.0000
362,Cust_362,11,81049.0000
1457,Cust_1457,8,75596.0000
356,Cust_356,10,44980.0000
4857,Cust_4857,11,72691.0000
905,Cust_905,14,86086.0000
3723,Cust_3723,14,64405.0000
1055,Cust_1055,8,73982.0000
3497,Cust_3497,14,59601.0000
1067,Cust_1067,11,52693.0000
3530,Cust_3530,14,75653.0000
4515,Cust_4515,12,87195.0000
763,Cust_763,10,63085.0000
4232,Cust_4232,15,89785.0000
4745,Cust_4745,11,62431.0000
1905,Cust_1905,11,69809.0000
3914,Cust_3914,9,74685.0000
3585,Cust_3585,14,101090.0000
4684,Cust_4684,12,77540.0000
3990,Cust_3990,6,58477.0000
4230,Cust_4230,4,17147.0000
170,Cust_170,7,39862.0000
2248,Cust_2248,3,21981.0000
2386,Cust_2386,10,60909.0000
3919,Cust_3919,6,72632.0000
667,Cust_667,8,21970.0000
735,Cust_735,8,47304.0000
3327,Cust_3327,7,44542.0000
1224,Cust_1224,11,81553.0000
754,Cust_754,12,73649.0000
2085,Cust_2085,8,31647.0000
504,Cust_504,9,72160.0000
3635,Cust_3635,13,76443.0000
1131,Cust_1131,9,47048.0000
3623,Cust_3623,8,44354.0000
2420,Cust_2420,15,84864.0000
1837,Cust_1837,9,38731.0000
4351,Cust_4351,13,87564.0000
1705,Cust_1705,6,41068.0000
3716,Cust_3716,4,27704.0000
4543,Cust_4543,15,96781.0000
1597,Cust_1597,14,66750.0000
4906,Cust_4906,13,94685.0000
2948,Cust_2948,7,43289.0000
2153,Cust_2153,5,38547.0000
2042,Cust_2042,8,33045.0000
3918,Cust_3918,10,65772.0000
1885,Cust_1885,13,106585.0000
429,Cust_429,7,53729.0000
2017,Cust_2017,10,62127.0000
739,Cust_739,7,40213.0000
1627,Cust_1627,7,16475.0000
2298,Cust_2298,12,68546.0000
591,Cust_591,6,48396.0000
2885,Cust_2885,9,57130.0000
3446,Cust_3446,8,44993.0000
1191,Cust_1191,13,124198.0000
2472,Cust_2472,11,60687.0000
3059,Cust_3059,8,50251.0000
4118,Cust_4118,11,70618.0000
3012,Cust_3012,7,67136.0000
4014,Cust_4014,4,35445.0000
4490,Cust_4490,10,77348.0000
4401,Cust_4401,12,86437.0000
2231,Cust_2231,12,82371.0000
130,Cust_130,10,75766.0000
2568,Cust_2568,12,89942.0000
4725,Cust_4725,7,49602.0000
2703,Cust_2703,13,92016.0000
3931,Cust_3931,10,83696.0000
4529,Cust_4529,7,49049.0000
2653,Cust_2653,10,46594.0000
1617,Cust_1617,9,68236.0000
1713,Cust_1713,10,85746.0000
2925,Cust_2925,14,109576.0000
1202,Cust_1202,8,60798.0000
623,Cust_623,11,88415.0000
4803,Cust_4803,11,52729.0000
638,Cust_638,12,97824.0000
3701,Cust_3701,9,72893.0000
2873,Cust_2873,7,41242.0000
2201,Cust_2201,16,95218.0000
3453,Cust_3453,10,82925.0000
1829,Cust_1829,6,68668.0000
2617,Cust_2617,4,25630.0000
3316,Cust_3316,9,52002.0000
1490,Cust_1490,7,55918.0000
2813,Cust_2813,13,87204.0000
3166,Cust_3166,9,68855.0000
2366,Cust_2366,13,63866.0000
426,Cust_426,8,35499.0000
919,Cust_919,13,39088.0000
619,Cust_619,10,70466.0000
2162,Cust_2162,14,87296.0000
508,Cust_508,8,50513.0000
3790,Cust_3790,7,42321.0000
2189,Cust_2189,7,47115.0000
870,Cust_870,9,62810.0000
1282,Cust_1282,9,53926.0000
503,Cust_503,9,43589.0000
8,Cust_8,12,95067.0000
4647,Cust_4647,9,59641.0000
1372,Cust_1372,13,99435.0000
3805,Cust_3805,7,48093.0000
4131,Cust_4131,10,60808.0000
1081,Cust_1081,11,59139.0000
1881,Cust_1881,6,30346.0000
3357,Cust_3357,10,69280.0000
3412,Cust_3412,16,125367.0000
2313,Cust_2313,7,66500.0000
3116,Cust_3116,4,23426.0000
3975,Cust_3975,9,61758.0000
564,Cust_564,3,11219.0000
3367,Cust_3367,7,37038.0000
734,Cust_734,10,49620.0000
3339,Cust_3339,15,87663.0000
472,Cust_472,12,67145.0000
4311,Cust_4311,11,81929.0000
227,Cust_227,14,80808.0000
1601,Cust_1601,9,80135.0000
4708,Cust_4708,9,47356.0000
2428,Cust_2428,15,95795.0000
3499,Cust_3499,11,91655.0000
2575,Cust_2575,7,50880.0000
1865,Cust_1865,8,44665.0000
2091,Cust_2091,14,100046.0000
585,Cust_585,8,35441.0000
2391,Cust_2391,14,86647.0000
3323,Cust_3323,12,59449.0000
4252,Cust_4252,6,41418.0000
3928,Cust_3928,13,88745.0000
191,Cust_191,11,100133.0000
285,Cust_285,11,70071.0000
3659,Cust_3659,12,78173.0000
4897,Cust_4897,14,105629.0000
1967,Cust_1967,8,77327.0000
1941,Cust_1941,5,20006.0000
4438,Cust_4438,7,55097.0000
2601,Cust_2601,14,56663.0000
3258,Cust_3258,10,66813.0000
2893,Cust_2893,18,103612.0000
453,Cust_453,14,65147.0000
3210,Cust_3210,10,88574.0000
4344,Cust_4344,11,76043.0000
4850,Cust_4850,9,52815.0000
1429,Cust_1429,8,36893.0000
1781,Cust_1781,10,59358.0000
1331,Cust_1331,11,71641.0000
4166,Cust_4166,5,44304.0000
1199,Cust_1199,12,88940.0000
4926,Cust_4926,16,85806.0000
4409,Cust_4409,8,67863.0000
3153,Cust_3153,8,74289.0000
4562,Cust_4562,13,73978.0000
2928,Cust_2928,11,78462.0000
354,Cust_354,12,76118.0000
2232,Cust_2232,13,66264.0000
1419,Cust_1419,12,62922.0000
1603,Cust_1603,12,74243.0000
4672,Cust_4672,11,89611.0000
141,Cust_141,7,86232.0000
2790,Cust_2790,7,52294.0000
2558,Cust_2558,8,31657.0000
4111,Cust_4111,6,46111.0000
4731,Cust_4731,10,60629.0000
1899,Cust_1899,7,31806.0000
1347,Cust_1347,4,13013.0000
1755,Cust_1755,9,39637.0000
1862,Cust_1862,11,73911.0000
2563,Cust_2563,13,94640.0000
557,Cust_557,9,87056.0000
3662,Cust_3662,10,82792.0000
4310,Cust_4310,18,125583.0000
4165,Cust_4165,11,54654.0000
1082,Cust_1082,13,89448.0000
4196,Cust_4196,6,41694.0000
682,Cust_682,6,25630.0000
3765,Cust_3765,16,122105.0000
753,Cust_753,9,42730.0000
4363,Cust_4363,9,62170.0000
1439,Cust_1439,12,65762.0000
3334,Cust_3334,11,96285.0000
4771,Cust_4771,10,81342.0000
2492,Cust_2492,8,41547.0000
2712,Cust_2712,17,76815.0000
463,Cust_463,7,44517.0000
3348,Cust_3348,8,67421.0000
3242,Cust_3242,11,67582.0000
3287,Cust_3287,9,44704.0000
4022,Cust_4022,12,61139.0000
3472,Cust_3472,9,35639.0000
14,Cust_14,9,72808.0000
1346,Cust_1346,19,92960.0000
657,Cust_657,8,26669.0000
3664,Cust_3664,12,42931.0000
1860,Cust_1860,8,33400.0000
3034,Cust_3034,11,51570.0000
3468,Cust_3468,13,76220.0000
2995,Cust_2995,6,24833.0000
4248,Cust_4248,10,79255.0000
1267,Cust_1267,7,24651.0000
1456,Cust_1456,10,41751.0000
1477,Cust_1477,9,78532.0000
4566,Cust_4566,6,30376.0000
4837,Cust_4837,11,55987.0000
580,Cust_580,10,61057.0000
3646,Cust_3646,8,35661.0000
3787,Cust_3787,7,57302.0000
4255,Cust_4255,9,57596.0000
3886,Cust_3886,9,78070.0000
2112,Cust_2112,6,45305.0000
1555,Cust_1555,9,58392.0000
3264,Cust_3264,7,48116.0000
687,Cust_687,11,55475.0000
706,Cust_706,9,68794.0000
4645,Cust_4645,13,102275.0000
3500,Cust_3500,13,76793.0000
4228,Cust_4228,11,43743.0000
563,Cust_563,9,71767.0000
4800,Cust_4800,5,33509.0000
4765,Cust_4765,12,87754.0000
2853,Cust_2853,10,69337.0000
4886,Cust_4886,10,75661.0000
1257,Cust_1257,14,112332.0000
2932,Cust_2932,9,82150.0000
48,Cust_48,10,78933.0000
4630,Cust_4630,11,75048.0000
1376,Cust_1376,12,77197.0000
3078,Cust_3078,6,33366.0000
3889,Cust_3889,9,55294.0000
2965,Cust_2965,15,91784.0000
2896,Cust_2896,10,59572.0000
3206,Cust_3206,10,83405.0000
1536,Cust_1536,14,58212.0000
883,Cust_883,14,97971.0000
3114,Cust_3114,7,57837.0000
1303,Cust_1303,13,92795.0000
4223,Cust_4223,10,63846.0000
3398,Cust_3398,13,90210.0000
4724,Cust_4724,16,104087.0000
1355,Cust_1355,14,73873.0000
367,Cust_367,7,55153.0000
3555,Cust_3555,11,61386.0000
1992,Cust_1992,9,66201.0000
2984,Cust_2984,12,62234.0000
1832,Cust_1832,13,67985.0000
1030,Cust_1030,10,72095.0000
3545,Cust_3545,13,72744.0000
3,Cust_3,7,56945.0000
3786,Cust_3786,7,57842.0000
3747,Cust_3747,6,40233.0000
3586,Cust_3586,6,25062.0000
1747,Cust_1747,12,61852.0000
3649,Cust_3649,13,85729.0000
4593,Cust_4593,12,63041.0000
2358,Cust_2358,10,48906.0000
1320,Cust_1320,5,26239.0000
4106,Cust_4106,8,58160.0000
4822,Cust_4822,10,47838.0000
120,Cust_120,5,16773.0000
2146,Cust_2146,9,62145.0000
4814,Cust_4814,7,63473.0000
2645,Cust_2645,10,64898.0000
229,Cust_229,9,66061.0000
1105,Cust_1105,13,112983.0000
4264,Cust_4264,13,109028.0000
4956,Cust_4956,9,67419.0000
1904,Cust_1904,14,96087.0000
1144,Cust_1144,13,61812.0000
2489,Cust_2489,10,64888.0000
224,Cust_224,8,38647.0000
4211,Cust_4211,14,82699.0000
4648,Cust_4648,11,77318.0000
1559,Cust_1559,12,73347.0000
3003,Cust_3003,13,120824.0000
3913,Cust_3913,7,23828.0000
1194,Cust_1194,8,40595.0000
1887,Cust_1887,14,106068.0000
719,Cust_719,8,85506.0000
3940,Cust_3940,10,59141.0000
4013,Cust_4013,13,75352.0000
3466,Cust_3466,12,73795.0000
1648,Cust_1648,7,50332.0000
312,Cust_312,8,66578.0000
1048,Cust_1048,11,74725.0000
3593,Cust_3593,11,78954.0000
4307,Cust_4307,7,46619.0000
1211,Cust_1211,12,90985.0000
3985,Cust_3985,10,59962.0000
1085,Cust_1085,7,27933.0000
4504,Cust_4504,9,33563.0000
4508,Cust_4508,16,97189.0000
1621,Cust_1621,20,134053.0000
2018,Cust_2018,9,67109.0000
2363,Cust_2363,5,33998.0000
2987,Cust_2987,10,63647.0000
4406,Cust_4406,6,36701.0000
4638,Cust_4638,12,96317.0000
4076,Cust_4076,14,100955.0000
3405,Cust_3405,10,59541.0000
4216,Cust_4216,8,53040.0000
4112,Cust_4112,11,63970.0000
3988,Cust_3988,3,12120.0000
4339,Cust_4339,11,104436.0000
2113,Cust_2113,8,49035.0000
4844,Cust_4844,6,42034.0000
4018,Cust_4018,10,64772.0000
4436,Cust_4436,17,109984.0000
1080,Cust_1080,9,65850.0000
4735,Cust_4735,16,117693.0000
1929,Cust_1929,9,53647.0000
3374,Cust_3374,8,81030.0000
4469,Cust_4469,11,100922.0000
270,Cust_270,14,82679.0000
3409,Cust_3409,7,23245.0000
1657,Cust_1657,16,80018.0000
81,Cust_81,12,74695.0000
3438,Cust_3438,6,51771.0000
3387,Cust_3387,11,94087.0000
699,Cust_699,10,51154.0000
1084,Cust_1084,12,74112.0000
2123,Cust_2123,15,101770.0000
686,Cust_686,10,27616.0000
2743,Cust_2743,13,94531.0000
933,Cust_933,9,54505.0000
915,Cust_915,7,55203.0000
1784,Cust_1784,13,108084.0000
4074,Cust_4074,7,41191.0000
3895,Cust_3895,10,46960.0000
3506,Cust_3506,12,58570.0000
1808,Cust_1808,9,62261.0000
1171,Cust_1171,7,41202.0000
2382,Cust_2382,12,93609.0000
1798,Cust_1798,13,84368.0000
2206,Cust_2206,15,103166.0000
1045,Cust_1045,9,60063.0000
1264,Cust_1264,11,103479.0000
4420,Cust_4420,9,44821.0000
2197,Cust_2197,12,52279.0000
3471,Cust_3471,11,61884.0000
3133,Cust_3133,10,62774.0000
3859,Cust_3859,11,65117.0000
3232,Cust_3232,14,99206.0000
4463,Cust_4463,12,111935.0000
2650,Cust_2650,5,24681.0000
2453,Cust_2453,9,66696.0000
1903,Cust_1903,10,67182.0000
389,Cust_389,10,42469.0000
869,Cust_869,6,46131.0000
1135,Cust_1135,7,48088.0000
1443,Cust_1443,6,47989.0000
2440,Cust_2440,9,63254.0000
3434,Cust_3434,9,57532.0000
4979,Cust_4979,11,56174.0000
4700,Cust_4700,7,44548.0000
3688,Cust_3688,8,38075.0000
1063,Cust_1063,5,21161.0000
4483,Cust_4483,22,142424.0000
2522,Cust_2522,10,48220.0000
2174,Cust_2174,8,43433.0000
4161,Cust_4161,4,29450.0000
4213,Cust_4213,10,65975.0000
3310,Cust_3310,14,115876.0000
2912,Cust_2912,14,99393.0000
3517,Cust_3517,10,63868.0000
1393,Cust_1393,12,68358.0000
1766,Cust_1766,8,68449.0000
4804,Cust_4804,10,81342.0000
1690,Cust_1690,10,33291.0000
4364,Cust_4364,6,33783.0000
3543,Cust_3543,8,50849.0000
2384,Cust_2384,7,57141.0000
3431,Cust_3431,11,78190.0000
494,Cust_494,11,98933.0000
785,Cust_785,7,35421.0000
2031,Cust_2031,10,49241.0000
1728,Cust_1728,6,30973.0000
715,Cust_715,12,59034.0000
1203,Cust_1203,7,26259.0000
2901,Cust_2901,9,108848.0000
4817,Cust_4817,10,74392.0000
3998,Cust_3998,8,32337.0000
938,Cust_938,11,106229.0000
4334,Cust_4334,6,43625.0000
978,Cust_978,10,46787.0000
671,Cust_671,9,35950.0000
1049,Cust_1049,7,33614.0000
1005,Cust_1005,12,49101.0000
3162,Cust_3162,15,125164.0000
4594,Cust_4594,7,51197.0000
2695,Cust_2695,11,60773.0000
309,Cust_309,14,81761.0000
1159,Cust_1159,7,58727.0000
3934,Cust_3934,11,36756.0000
2171,Cust_2171,10,63114.0000
3728,Cust_3728,11,63196.0000
1354,Cust_1354,15,69493.0000
76,Cust_76,6,41755.0000
2111,Cust_2111,7,49926.0000
3451,Cust_3451,11,68761.0000
280,Cust_280,12,92369.0000
3614,Cust_3614,9,67686.0000
1058,Cust_1058,10,65186.0000
748,Cust_748,8,46232.0000
2289,Cust_2289,6,45703.0000
1509,Cust_1509,11,103441.0000
4947,Cust_4947,12,81041.0000
934,Cust_934,8,66552.0000
1271,Cust_1271,6,39230.0000
2158,Cust_2158,15,105061.0000
1057,Cust_1057,12,43931.0000
3587,Cust_3587,5,58774.0000
862,Cust_862,8,54888.0000
152,Cust_152,14,90310.0000
2546,Cust_2546,8,68863.0000
3303,Cust_3303,10,49447.0000
1417,Cust_1417,16,72526.0000
4263,Cust_4263,16,120451.0000
1163,Cust_1163,4,22457.0000
3772,Cust_3772,13,85291.0000
1761,Cust_1761,8,33862.0000
976,Cust_976,12,91485.0000
2649,Cust_2649,10,50708.0000
2469,Cust_2469,9,46629.0000
3167,Cust_3167,20,108039.0000
4275,Cust_4275,11,54309.0000
2597,Cust_2597,12,63154.0000
980,Cust_980,10,81134.0000
2478,Cust_2478,8,27941.0000
2775,Cust_2775,14,92392.0000
2716,Cust_2716,8,55285.0000
1176,Cust_1176,3,20089.0000
1896,Cust_1896,10,57490.0000
287,Cust_287,4,31236.0000
1356,Cust_1356,7,42103.0000
4904,Cust_4904,6,28887.0000
241,Cust_241,12,64521.0000
2136,Cust_2136,8,69746.0000
2637,Cust_2637,5,20422.0000
247,Cust_247,16,99580.0000
403,Cust_403,17,62663.0000
2766,Cust_2766,15,96664.0000
1682,Cust_1682,8,49286.0000
2749,Cust_2749,13,91524.0000
4806,Cust_4806,12,78142.0000
459,Cust_459,10,62945.0000
3885,Cust_3885,14,91684.0000
592,Cust_592,14,101387.0000
3629,Cust_3629,15,94173.0000
2777,Cust_2777,6,21125.0000
3905,Cust_3905,14,75013.0000
2822,Cust_2822,10,54687.0000
3943,Cust_3943,14,65600.0000
4623,Cust_4623,5,21114.0000
730,Cust_730,10,52558.0000
1230,Cust_1230,7,48461.0000
3923,Cust_3923,3,21916.0000
3200,Cust_3200,16,82210.0000
2160,Cust_2160,8,56198.0000
4556,Cust_4556,9,45086.0000
351,Cust_351,13,89411.0000
3363,Cust_3363,10,61336.0000
1281,Cust_1281,15,77762.0000
4551,Cust_4551,9,51923.0000
335,Cust_335,12,74301.0000
3759,Cust_3759,8,29956.0000
1225,Cust_1225,13,113231.0000
1696,Cust_1696,7,66000.0000
4698,Cust_4698,9,40659.0000
4601,Cust_4601,8,40411.0000
1092,Cust_1092,10,58270.0000
3298,Cust_3298,9,51772.0000
2216,Cust_2216,9,58202.0000
1580,Cust_1580,11,87763.0000
1449,Cust_1449,6,43855.0000
1485,Cust_1485,7,29204.0000
3793,Cust_3793,9,29545.0000
2586,Cust_2586,8,38650.0000
2238,Cust_2238,10,68534.0000
4941,Cust_4941,7,50714.0000
4775,Cust_4775,7,33801.0000
3779,Cust_3779,15,112754.0000
3526,Cust_3526,4,28149.0000
670,Cust_670,9,84652.0000
3796,Cust_3796,10,58453.0000
1213,Cust_1213,13,87749.0000
1071,Cust_1071,16,118915.0000
2259,Cust_2259,16,92240.0000
2706,Cust_2706,14,67800.0000
1551,Cust_1551,9,50405.0000
2101,Cust_2101,13,102646.0000
2012,Cust_2012,8,52327.0000
2147,Cust_2147,7,33517.0000
664,Cust_664,10,57333.0000
1801,Cust_1801,11,50743.0000
4020,Cust_4020,9,40447.0000
1884,Cust_1884,12,80223.0000
2049,Cust_2049,5,29307.0000
3835,Cust_3835,10,79212.0000
4405,Cust_4405,7,72240.0000
2000,Cust_2000,8,79091.0000
1484,Cust_1484,7,44916.0000
3872,Cust_3872,9,67103.0000
2086,Cust_2086,10,66701.0000
2513,Cust_2513,11,38184.0000
4547,Cust_4547,7,26604.0000
2251,Cust_2251,11,74616.0000
3726,Cust_3726,6,29928.0000
2062,Cust_2062,10,45603.0000
1078,Cust_1078,9,76919.0000
1204,Cust_1204,15,88560.0000
3733,Cust_3733,9,75720.0000
4003,Cust_4003,9,43149.0000
3671,Cust_3671,10,73290.0000
1727,Cust_1727,7,80131.0000
1764,Cust_1764,6,54021.0000
4596,Cust_4596,10,51647.0000
2108,Cust_2108,7,30718.0000
3879,Cust_3879,12,65840.0000
3378,Cust_3378,11,103007.0000
656,Cust_656,7,15658.0000
2769,Cust_2769,19,114522.0000
958,Cust_958,10,73988.0000
2222,Cust_2222,10,66059.0000
4388,Cust_4388,14,105604.0000
2059,Cust_2059,11,86049.0000
4001,Cust_4001,7,59351.0000
1095,Cust_1095,8,52165.0000
675,Cust_675,6,56093.0000
4284,Cust_4284,6,32388.0000
1268,Cust_1268,4,34524.0000
554,Cust_554,7,62078.0000
4592,Cust_4592,2,12059.0000
1302,Cust_1302,9,64189.0000
2972,Cust_2972,12,49312.0000
3833,Cust_3833,8,42930.0000
471,Cust_471,12,64066.0000
105,Cust_105,12,57988.0000
271,Cust_271,14,80733.0000
3024,Cust_3024,10,35168.0000
3856,Cust_3856,6,37916.0000
3527,Cust_3527,9,58151.0000
