order_id,customer_id,product_id,order_date,quantity
23609,3410,254,2024-06-17,4
23610,3072,319,2023-04-13,2
23611,898,435,2023-01-13,1
23612,2932,463,2023-11-29,2
23613,4588,326,2023-10-12,1
23614,3714,137,2023-05-14,2
23615,3132,230,2024-06-28,4
23616,1533,350,2023-10-12,2
23617,1978,41,2024-11-27,4
23618,1799,40,2023-09-30,2
23619,1352,272,2024-09-01,4
23620,1839,252,2024-04-11,1
23621,2561,25,2023-03-01,1
23622,2992,138,2024-11-06,2
23623,1664,414,2024-01-09,4
23624,2398,9,2024-10-24,4
23625,3204,296,2023-12-09,3
23626,4642,57,2023-12-20,1
23627,599,302,2024-02-05,1
23628,2045,119,2023-09-26,1
23629,259,263,2023-09-19,1
23630,4572,171,2023-07-10,1
23631,1906,372,2024-11-13,4
23632,3020,384,2024-03-01,2
23633,388,432,2024-05-10,2
23634,3870,369,2024-11-13,3
23635,1862,375,2024-10-26,4
23636,3633,360,2023-03-08,2
23637,798,204,2024-07-21,4
23638,2504,57,2024-09-14,1
23639,4021,145,2024-12-03,1
23640,1926,25,2023-01-15,1
23641,3955,111,2024-03-22,3
23642,1628,391,2023-10-29,2
23643,4313,55,2024-06-13,4
23644,789,147,2024-06-05,1
23645,2057,465,2024-10-06,1
23646,1064,32,2024-02-26,2
23647,4469,87,2024-04-13,4
23648,1448,493,2023-06-21,2
23649,515,160,2023-05-09,4
23650,4460,410,2024-07-18,1
23651,1914,72,2024-07-08,3
23652,1952,22,2023-06-06,4
23653,774,238,2024-03-01,1
23654,329,183,2024-09-14,3
23655,794,441,2024-03-18,1
23656,962,136,2024-08-17,2
23657,4693,46,2023-07-01,3
23658,1411,5,2023-02-20,2
23659,1138,12,2024-11-14,2
23660,4667,27,2023-11-06,3
23661,1569,84,2024-04-28,4
23662,4473,395,2023-09-13,4
23663,3275,36,2024-05-26,2
23664,3274,52,2023-07-08,2
23665,3470,130,2024-06-07,1
23666,1964,74,2024-12-26,4
23667,2166,490,2024-10-02,4
23668,4637,455,2023-09-14,3
23669,3573,248,2023-10-07,2
23670,1876,12,2023-11-01,4
23671,1237,55,2024-08-26,3
23672,2747,336,2024-04-25,1
23673,4209,254,2024-08-24,4
23674,4469,159,2023-09-30,2
23675,2347,91,2023-10-08,1
23676,1043,160,2023-03-04,3
23677,4872,490,2023-01-02,3
23678,4767,320,2024-05-16,4
23679,4107,104,2023-12-29,2
23680,8,91,2023-04-24,4
23681,3697,315,2023-07-25,4
23682,3732,281,2024-08-11,1
23683,1574,360,2023-06-14,4
23684,461,453,2023-03-16,3
23685,3307,68,2024-07-24,4
23686,2303,172,2024-11-15,4
23687,2634,171,2024-03-07,4
23688,1352,143,2023-03-14,3
23689,362,397,2023-08-16,1
23690,788,225,2023-01-22,4
23691,209,197,2023-06-20,4
23692,267,198,2023-08-18,3
23693,4752,173,2024-01-07,3
23694,554,153,2024-05-03,4
23695,1588,153,2024-12-05,1
23696,4517,10,2023-07-02,1
23697,1119,190,2024-10-20,4
23698,1514,12,2024-07-29,1
23699,1927,451,2023-01-09,3
23700,3404,29,2023-07-23,2
23701,3062,477,2024-11-13,2
23702,221,43,2023-06-11,4
23703,2345,88,2024-04-03,4
23704,1972,344,2023-11-15,3
23705,4439,473,2024-11-17,3
23706,4689,111,2023-07-28,1
23707,4065,369,2024-01-10,3
23708,1985,421,2024-12-20,4
23709,892,69,2024-07-09,3
23710,4803,119,2023-12-26,2
23711,3527,267,2024-06-07,2
23712,1206,424,2023-08-03,3
23713,4853,363,2023-11-03,2
23714,1219,247,2024-12-23,3
23715,1856,319,2024-04-24,1
23716,2000,22,2024-12-05,3
23717,2436,500,2024-08-13,2
23718,2975,399,2024-03-07,4
23719,3099,393,2024-06-19,4
23720,3387,498,2024-12-01,3
23721,4544,326,2023-02-23,2
23722,1817,192,2023-02-22,3
23723,1778,90,2023-11-01,3
23724,2505,134,2023-05-04,2
23725,2940,352,2023-06-17,3
23726,839,299,2024-03-25,4
23727,2702,404,2023-02-03,4
23728,4760,125,2023-12-10,3
23729,4861,355,2024-04-04,3
23730,3139,427,2024-10-25,1
23731,176,190,2023-03-13,4
23732,4606,323,2023-05-09,2
23733,3687,82,2024-11-15,4
23734,3163,227,2023-01-10,3
23735,2753,180,2023-04-10,1
23736,1190,458,2023-10-24,2
23737,4698,356,2024-06-02,1
23738,838,478,2024-08-27,1
23739,3899,410,2024-05-04,4
23740,3852,478,2023-06-09,3
23741,2734,415,2024-11-20,1
23742,3811,439,2023-04-29,3
23743,2654,324,2023-04-06,4
23744,3251,313,2024-05-17,2
23745,3350,152,2023-12-25,4
23746,3311,449,2023-03-27,1
23747,4681,154,2023-09-28,1
23748,2387,305,2023-08-21,4
23749,374,221,2023-04-15,1
23750,4676,294,2024-04-29,1
23751,4613,36,2023-05-21,3
23752,1262,122,2023-01-22,3
23753,121,182,2023-03-27,4
23754,3846,393,2023-12-15,2
23755,2885,426,2024-10-04,2
23756,2618,96,2023-01-19,2
23757,4139,485,2023-08-24,3
23758,3269,104,2023-04-10,4
23759,2043,82,2024-03-10,1
23760,2120,24,2024-11-09,4
23761,491,168,2023-07-17,4
23762,4845,338,2023-09-27,3
23763,3046,103,2024-10-29,3
23764,383,264,2024-02-19,2
23765,805,231,2024-11-27,2
23766,1178,182,2024-11-15,2
23767,2218,115,2024-04-18,4
23768,1296,267,2023-04-25,3
23769,918,363,2023-10-25,4
23770,4247,227,2024-05-29,1
23771,4527,216,2024-01-28,2
23772,2415,500,2023-03-22,3
23773,651,461,2023-10-10,1
23774,4916,351,2024-07-16,2
23775,2287,378,2024-06-09,2
23776,2752,440,2023-12-23,2
23777,3199,478,2024-05-02,4
23778,942,413,2024-11-19,3
23779,541,298,2023-06-25,1
23780,2681,262,2023-07-19,3
23781,3728,3,2024-01-30,2
23782,2530,476,2023-11-13,4
23783,1203,330,2023-03-27,3
23784,4965,354,2023-02-02,3
23785,651,321,2023-12-28,1
23786,3007,396,2023-06-21,4
23787,4533,36,2024-12-28,3
23788,2905,184,2024-10-08,2
23789,314,180,2024-03-10,4
23790,4115,376,2024-12-25,3
23791,1184,125,2023-11-19,1
23792,4914,160,2023-08-28,1
23793,122,440,2024-08-14,1
23794,169,395,2023-10-05,4
23795,3683,385,2024-04-03,3
23796,4725,112,2023-05-22,4
23797,4122,134,2023-08-22,2
23798,3969,475,2024-08-11,3
23799,4018,335,2024-08-05,4
23800,3698,202,2023-10-01,4
23801,1730,152,2023-12-01,1
23802,3556,328,2023-07-29,3
23803,1119,337,2024-07-12,4
23804,2169,408,2024-12-15,2
23805,4222,77,2024-04-03,1
23806,4782,265,2024-07-16,3
23807,3117,443,2024-07-04,1
23808,4731,254,2024-10-18,2
23809,2430,70,2024-09-07,3
23810,2008,477,2023-03-01,2
23811,1051,23,2024-07-11,4
23812,705,342,2023-10-16,4
23813,2900,213,2023-12-07,3
23814,3208,273,2023-04-27,4
23815,707,98,2024-11-25,4
23816,3833,474,2024-09-24,1
23817,2009,498,2024-12-13,1
23818,4722,123,2023-06-10,3
23819,4622,25,2024-12-09,2
23820,1598,368,2024-10-24,3
23821,1067,38,2023-10-20,2
23822,1947,259,2024-04-26,1
23823,2800,195,2024-04-08,4
23824,96,270,2023-09-13,3
23825,2075,490,2023-06-23,3
23826,4932,266,2024-01-23,1
23827,1919,66,2023-09-28,2
23828,1266,199,2023-08-23,3
23829,2535,142,2024-07-25,2
23830,240,241,2024-12-09,1
23831,1328,209,2024-01-19,3
23832,1143,126,2024-08-14,4
23833,3224,266,2024-09-14,3
23834,3849,355,2024-04-06,2
23835,1416,305,2023-12-13,3
23836,2399,493,2023-07-13,3
23837,761,475,2023-09-06,3
23838,3643,446,2023-06-06,1
23839,1553,176,2024-05-31,1
23840,863,387,2023-04-02,2
23841,4036,47,2024-05-28,1
23842,1156,60,2024-07-06,3
23843,357,281,2023-05-30,4
23844,1672,135,2023-03-03,3
23845,1329,333,2023-10-31,2
23846,1030,121,2024-01-24,2
23847,2377,167,2023-05-12,1
23848,3242,43,2024-04-29,2
23849,1992,46,2023-03-22,3
23850,3872,217,2023-02-19,2
23851,2386,299,2023-04-25,1
23852,3141,285,2024-03-07,1
23853,882,339,2024-02-01,3
23854,539,103,2023-10-09,2
23855,4833,86,2024-03-10,4
23856,1858,194,2023-10-18,2
23857,3558,214,2024-11-17,1
23858,4539,355,2023-08-24,4
23859,2197,226,2023-08-27,2
23860,1951,197,2024-09-08,4
23861,1611,155,2023-10-10,2
23862,3164,338,2023-10-17,2
23863,4464,368,2024-12-03,3
23864,4008,3,2024-05-10,2
23865,4676,312,2023-04-04,1
23866,4752,367,2024-12-31,2
23867,227,320,2023-08-09,4
23868,592,277,2023-04-29,4
23869,4120,24,2023-06-01,3
23870,2076,474,2023-01-17,1
23871,4949,148,2023-09-09,1
23872,2672,308,2024-12-06,3
23873,1369,13,2024-02-28,3
23874,2023,454,2023-07-27,2
23875,2079,218,2023-09-16,3
23876,3951,496,2023-10-06,3
23877,3882,171,2024-10-08,2
23878,3322,350,2023-12-10,1
23879,4146,78,2024-03-31,2
23880,2437,239,2024-12-02,3
23881,1805,245,2024-04-13,3
23882,3360,421,2024-04-09,1
23883,1731,102,2023-09-06,1
23884,3663,30,2024-02-15,2
23885,2974,271,2024-01-17,1
23886,1030,467,2023-10-26,1
23887,412,203,2023-11-28,3
23888,1982,212,2023-08-05,1
23889,662,153,2023-11-06,2
23890,1348,166,2023-10-22,4
23891,3471,43,2023-12-17,2
23892,1306,414,2023-06-19,3
23893,4287,40,2023-01-30,3
23894,2834,443,2023-06-19,3
23895,4681,151,2024-07-14,3
23896,1854,44,2024-09-08,3
23897,4596,81,2024-10-16,1
23898,4676,257,2023-12-20,4
23899,816,490,2024-07-08,2
23900,3506,462,2024-02-23,2
23901,1477,103,2023-03-25,1
23902,3514,381,2024-05-13,2
23903,2038,338,2024-07-07,1
23904,1331,41,2024-08-26,3
23905,4876,318,2024-02-20,1
23906,3807,188,2024-08-06,4
23907,1150,208,2023-02-17,2
23908,7,394,2024-04-05,1
23909,1437,108,2023-08-27,1
23910,3251,329,2024-10-26,3
23911,3540,334,2023-07-22,2
23912,695,194,2023-09-13,3
23913,2966,57,2024-06-19,3
23914,3300,121,2024-03-27,4
23915,4844,298,2024-02-24,2
23916,4242,438,2023-07-13,4
23917,3368,85,2023-08-10,2
23918,4953,426,2024-11-10,4
23919,4383,66,2023-07-17,4
23920,26,70,2024-09-16,2
23921,4548,395,2023-02-21,3
23922,2154,233,2024-12-24,2
23923,4336,451,2024-02-12,2
23924,3490,243,2023-02-11,2
23925,332,267,2024-06-29,3
23926,645,4,2024-04-15,2
23927,1853,79,2023-11-25,3
23928,4131,218,2024-05-25,2
23929,2924,379,2024-12-30,4
23930,2432,236,2023-12-04,2
23931,3585,484,2023-09-30,2
23932,3810,79,2023-09-12,2
23933,811,177,2024-12-09,3
23934,1312,242,2024-06-01,4
23935,2796,406,2023-02-03,3
23936,1895,165,2023-11-05,1
23937,3007,394,2024-08-29,4
23938,4301,276,2023-06-14,2
23939,2071,352,2024-10-21,2
23940,2657,329,2024-05-18,1
23941,4135,178,2024-05-17,2
23942,4269,159,2023-07-23,4
23943,4856,300,2023-07-06,4
23944,3485,488,2024-10-12,3
23945,414,31,2024-08-28,2
23946,692,476,2023-04-24,4
23947,2663,331,2024-07-05,1
23948,4118,484,2024-12-18,4
23949,2699,41,2023-04-20,1
23950,4310,4,2023-08-03,2
23951,920,370,2024-09-03,2
23952,907,270,2024-12-09,2
23953,3211,174,2024-05-08,1
23954,3729,310,2023-11-19,2
23955,2720,477,2024-02-20,2
23956,3667,92,2023-01-04,4
23957,4896,384,2024-05-01,4
23958,2365,89,2024-02-14,1
23959,793,87,2024-09-25,3
23960,576,33,2023-11-26,1
23961,1728,414,2024-12-16,4
23962,3228,137,2023-07-08,2
23963,3572,166,2023-05-25,2
23964,4187,89,2023-02-22,3
23965,3726,82,2024-06-03,2
23966,4857,43,2023-06-07,3
23967,3367,135,2024-05-16,3
23968,4866,344,2024-08-17,1
23969,1361,296,2024-02-06,1
23970,2049,341,2024-06-03,3
23971,2976,119,2024-04-08,3
23972,3197,318,2023-01-26,4
23973,1088,183,2023-05-29,2
23974,206,35,2023-02-17,1
23975,3487,171,2024-07-16,1
23976,3316,11,2024-03-21,3
23977,623,386,2023-02-12,2
23978,1678,335,2024-10-03,4
23979,3288,79,2024-02-09,3
23980,3013,133,2024-07-27,3
23981,3013,372,2023-01-04,4
23982,3638,168,2024-12-25,1
23983,2701,464,2023-02-18,1
23984,1872,236,2023-09-08,3
23985,79,302,2023-03-17,1
23986,1477,21,2023-02-11,2
23987,4735,493,2023-11-28,1
23988,3229,137,2023-06-17,2
23989,2336,327,2023-11-02,4
23990,1726,155,2024-11-15,3
23991,1115,273,2024-02-02,3
23992,161,66,2024-05-03,1
23993,1426,232,2024-01-15,4
23994,1734,26,2023-03-25,1
23995,4416,365,2023-10-23,4
23996,2412,200,2023-03-15,3
23997,3961,498,2023-04-25,2
23998,2523,173,2023-01-27,4
23999,4862,183,2024-03-13,1
24000,602,40,2024-04-28,3
24001,2360,272,2023-07-28,4
24002,1556,212,2024-03-02,2
24003,4685,224,2023-04-17,1
24004,1521,160,2024-03-18,3
24005,2391,35,2024-05-22,3
24006,906,320,2024-06-21,2
24007,1651,448,2023-02-27,1
24008,1118,399,2024-09-13,4
24009,1525,426,2024-01-27,1
24010,4268,121,2023-11-22,2
24011,4722,434,2024-11-30,3
24012,3081,416,2023-09-07,1
24013,4778,286,2024-09-07,3
24014,3241,467,2024-10-01,2
24015,4407,408,2023-02-19,4
24016,3802,450,2023-11-22,4
24017,1936,405,2023-07-29,1
24018,3628,170,2023-09-19,3
24019,4381,336,2024-04-02,2
24020,3710,488,2024-02-01,3
24021,2543,231,2024-12-18,1
24022,4451,100,2024-08-15,4
24023,200,442,2023-02-06,3
24024,2184,233,2024-05-13,1
24025,2676,2,2024-10-02,3
24026,4037,16,2023-02-24,3
24027,3494,221,2024-10-25,3
24028,3973,263,2024-05-02,1
24029,1365,183,2023-09-24,1
24030,1853,399,2024-12-29,2
24031,4438,23,2023-08-15,4
24032,3602,247,2024-04-10,2
24033,388,453,2023-02-22,3
24034,4100,257,2024-11-18,4
24035,4773,116,2023-01-26,3
24036,1663,69,2024-01-18,4
24037,2459,141,2024-07-22,2
24038,213,410,2024-08-16,2
24039,4656,52,2024-08-19,1
24040,558,397,2023-07-11,1
24041,2606,96,2023-10-24,1
24042,3120,55,2023-05-02,3
24043,3704,285,2023-04-02,1
24044,2692,146,2024-01-12,2
24045,1995,386,2024-11-14,4
24046,475,283,2023-12-03,2
24047,1768,50,2023-03-14,2
24048,42,298,2024-07-08,4
24049,2652,195,2024-10-24,2
24050,2096,222,2024-04-17,2
24051,3993,138,2024-03-02,2
24052,1987,9,2023-03-31,1
24053,3866,3,2023-10-05,1
24054,3658,342,2024-05-11,1
24055,4824,38,2023-10-01,2
24056,3518,459,2024-03-22,4
24057,2269,70,2024-05-11,4
24058,1645,69,2024-07-30,4
24059,940,158,2023-08-19,2
24060,4439,270,2024-06-09,2
24061,3310,2,2024-08-27,2
24062,2986,353,2023-08-28,2
24063,4937,101,2024-09-13,1
24064,2028,136,2024-10-18,3
24065,3128,330,2024-04-19,3
24066,4990,213,2024-08-29,3
24067,4134,382,2024-09-04,1
24068,1365,83,2024-10-17,1
24069,851,355,2024-09-23,2
24070,231,274,2024-03-29,2
24071,2500,455,2024-02-20,2
24072,2305,141,2023-03-21,4
24073,2482,302,2024-09-23,3
24074,4305,498,2023-04-18,2
24075,3712,438,2024-05-19,1
24076,2904,140,2023-01-11,3
24077,3466,296,2024-12-15,1
24078,2769,88,2024-06-20,2
24079,2893,466,2024-04-03,4
24080,2084,422,2023-12-05,3
24081,1239,396,2024-12-05,4
24082,2075,323,2023-03-15,4
24083,2066,281,2024-01-25,2
24084,630,419,2023-10-14,3
24085,3209,400,2023-01-16,2
24086,4675,241,2023-04-12,3
24087,903,112,2023-11-21,3
24088,1054,301,2024-07-10,4
24089,123,141,2023-01-11,4
24090,957,152,2023-01-05,3
24091,987,204,2023-05-20,1
24092,1252,258,2023-07-25,2
24093,4434,474,2024-01-29,1
24094,991,366,2023-01-03,2
24095,2321,394,2023-12-06,4
24096,902,275,2023-05-22,2
24097,2087,214,2023-10-02,4
24098,3993,280,2024-01-02,4
24099,4522,474,2023-12-02,1
24100,4710,189,2024-11-30,2
24101,3581,133,2024-03-12,4
24102,2803,80,2024-11-24,4
24103,2205,101,2023-04-16,3
24104,872,418,2024-08-04,4
24105,2825,358,2024-08-04,1
24106,2903,476,2023-07-21,4
24107,4731,64,2023-05-25,4
24108,2504,12,2024-04-21,1
24109,3404,123,2023-11-18,3
24110,2192,365,2023-06-01,2
24111,3883,109,2023-10-17,3
24112,4583,187,2023-06-05,4
24113,3208,405,2024-02-03,3
24114,3659,352,2024-01-06,4
24115,3098,473,2023-11-06,3
24116,3079,206,2023-03-25,4
24117,2639,371,2023-12-11,2
24118,3087,47,2023-03-31,3
24119,2947,309,2024-11-18,2
24120,3472,99,2024-05-24,3
24121,4303,329,2023-10-19,1
24122,1625,478,2024-11-10,3
24123,2958,234,2023-09-09,3
24124,3288,221,2023-09-03,4
24125,1526,423,2023-06-19,4
24126,1483,415,2023-12-31,2
24127,259,78,2023-10-05,3
24128,454,465,2024-12-16,2
24129,799,217,2023-08-02,3
24130,4471,174,2023-06-27,2
24131,2512,441,2023-10-18,1
24132,4171,106,2024-10-27,2
24133,242,165,2023-05-17,4
24134,1713,411,2023-08-20,4
24135,4219,466,2024-04-20,4
24136,2003,413,2023-12-06,2
24137,3328,113,2024-07-11,2
24138,2282,146,2024-08-13,4
24139,497,132,2024-01-21,1
24140,3112,84,2024-11-25,4
24141,727,1,2024-11-24,3
24142,1832,493,2024-10-15,1
24143,1822,253,2023-02-14,3
24144,1817,24,2023-02-10,2
24145,92,298,2024-12-15,3
24146,3433,188,2023-01-02,1
24147,1970,111,2024-12-31,1
24148,2385,24,2023-01-08,3
24149,3680,56,2024-05-08,3
24150,4609,69,2023-07-29,4
24151,603,474,2023-11-09,2
24152,428,18,2023-08-02,1
24153,2020,228,2024-12-11,4
24154,1457,449,2024-05-12,4
24155,7,394,2023-07-27,2
24156,2435,401,2024-11-12,2
24157,1374,58,2023-06-20,2
24158,641,163,2023-10-18,2
24159,3763,132,2024-05-25,1
24160,4006,428,2024-05-30,1
24161,2231,219,2023-11-29,1
24162,4661,380,2024-11-08,4
24163,3812,331,2023-10-29,3
24164,3307,451,2024-06-10,2
24165,446,284,2023-12-31,1
24166,3942,139,2024-06-30,2
24167,4296,3,2023-12-12,3
24168,2996,356,2024-03-19,1
24169,513,259,2023-02-24,4
24170,990,281,2024-09-15,3
24171,1402,332,2023-02-09,1
24172,1813,12,2023-11-21,3
24173,546,433,2024-06-14,1
24174,2534,440,2023-04-26,1
24175,2010,53,2024-09-02,4
24176,3433,254,2024-01-31,3
24177,4086,96,2024-03-10,4
24178,2216,232,2023-02-03,3
24179,4986,266,2023-10-21,4
24180,3666,112,2023-08-04,4
24181,828,403,2024-07-09,4
24182,2185,47,2023-07-26,2
24183,2163,182,2024-09-09,1
24184,1276,235,2023-10-07,4
24185,1517,254,2023-03-05,1
24186,1313,7,2024-03-03,3
24187,3524,344,2023-09-27,1
24188,516,423,2023-06-08,2
24189,4784,288,2023-02-23,2
24190,1020,279,2023-05-13,1
24191,1296,306,2023-04-10,3
24192,1050,403,2023-10-13,1
24193,2341,496,2023-07-06,1
24194,1258,374,2023-07-25,1
24195,2279,195,2024-09-30,1
24196,2986,25,2024-06-29,4
24197,3870,409,2023-09-01,3
24198,1145,6,2024-10-02,1
24199,4614,481,2023-12-28,2
24200,706,353,2024-07-30,3
24201,2425,143,2023-10-10,3
24202,3572,191,2024-03-15,2
24203,1935,148,2023-07-23,3
24204,2485,171,2024-10-08,4
24205,1746,490,2023-10-04,1
24206,970,96,2024-09-04,4
24207,2547,472,2024-04-25,1
24208,2648,195,2024-07-18,4
24209,778,260,2024-10-31,3
24210,1334,236,2023-06-08,1
24211,2118,6,2023-03-01,1
24212,2389,59,2024-07-16,3
24213,3104,249,2024-09-02,2
24214,3115,52,2023-06-07,2
24215,4214,275,2023-07-16,3
24216,2937,122,2024-05-27,2
24217,4111,26,2024-01-16,2
24218,1346,304,2024-10-25,4
24219,2042,217,2023-11-04,2
24220,2675,183,2024-02-05,3
24221,1556,89,2023-08-08,4
24222,690,443,2024-12-27,2
24223,4870,458,2024-05-11,2
24224,3453,38,2023-10-11,3
24225,1535,84,2023-05-28,3
24226,120,389,2023-01-13,1
24227,4160,426,2023-04-20,2
24228,4556,108,2023-03-17,2
24229,4055,498,2024-10-16,2
24230,2853,163,2023-07-05,2
24231,1614,197,2024-11-03,4
24232,3034,253,2023-09-05,1
24233,2784,227,2023-10-19,2
24234,2937,3,2023-12-14,2
24235,4064,297,2024-11-27,2
24236,3889,160,2024-06-01,4
24237,3785,292,2024-11-24,1
24238,2627,30,2023-05-01,2
24239,3545,116,2024-10-04,2
24240,1150,369,2024-11-08,3
24241,4803,167,2023-06-25,1
24242,1710,93,2024-07-06,4
24243,3159,218,2023-11-08,4
24244,1367,109,2024-02-11,1
24245,4050,89,2024-11-07,2
24246,4491,188,2024-11-25,4
24247,4580,184,2023-10-05,4
24248,4762,460,2024-03-02,3
24249,456,210,2023-07-23,4
24250,4306,374,2023-12-23,4
24251,4621,186,2023-05-05,2
24252,676,282,2024-03-20,2
24253,1002,463,2023-07-25,2
24254,4072,389,2023-05-03,2
24255,896,184,2023-04-04,1
24256,2355,417,2023-10-06,4
24257,3094,361,2023-10-17,3
24258,60,137,2024-11-07,4
24259,4482,288,2024-08-20,4
24260,2765,333,2024-09-30,3
24261,1795,107,2023-02-16,4
24262,3263,412,2024-05-29,1
24263,2530,407,2024-06-23,3
24264,1943,88,2023-12-04,2
24265,3488,489,2024-06-29,2
24266,4892,125,2024-01-01,1
24267,4988,479,2023-02-12,4
24268,3422,197,2024-06-07,3
24269,4697,110,2023-10-17,3
24270,4079,318,2024-01-01,3
24271,1374,48,2023-08-01,3
24272,3554,322,2023-09-13,2
24273,3673,190,2024-04-30,3
24274,1083,111,2024-11-04,3
24275,4248,222,2024-12-19,2
24276,934,497,2023-09-11,4
24277,2588,69,2023-07-20,3
24278,4086,184,2023-10-01,2
24279,558,330,2024-12-21,4
24280,4714,495,2024-04-12,1
24281,4120,372,2023-01-02,2
24282,1543,164,2024-07-20,2
24283,2383,292,2024-07-01,2
24284,4099,440,2024-01-03,2
24285,1008,7,2024-07-31,1
24286,1282,221,2023-05-02,1
24287,4359,416,2023-04-27,1
24288,121,219,2024-04-24,1
24289,4117,385,2023-01-25,1
24290,905,58,2023-10-29,4
24291,140,276,2023-12-06,4
24292,1816,418,2024-07-24,2
24293,4302,51,2024-03-24,2
24294,4139,420,2023-03-29,4
24295,1029,410,2024-08-12,4
24296,2255,215,2023-08-22,4
24297,345,161,2023-01-10,4
24298,2420,1,2024-11-23,3
24299,3304,67,2023-09-21,1
24300,3236,50,2024-07-29,3
24301,2595,35,2024-05-24,2
24302,1388,163,2023-06-10,2
24303,4018,315,2024-12-22,1
24304,984,333,2023-12-16,2
24305,4431,97,2024-02-04,3
24306,2123,13,2024-12-24,2
24307,2995,278,2023-06-12,2
24308,2901,56,2024-08-07,3
24309,776,389,2024-10-10,1
24310,3919,81,2024-01-11,3
24311,4982,427,2023-12-29,1
24312,736,202,2023-04-06,1
24313,1487,251,2024-01-01,1
24314,396,439,2023-02-25,2
24315,4779,219,2023-06-13,4
24316,2002,15,2024-08-30,3
24317,3448,109,2024-10-28,2
24318,364,298,2024-01-15,3
24319,3288,393,2023-01-21,2
24320,1855,124,2024-08-06,1
24321,4189,71,2024-09-13,3
24322,4362,185,2024-10-14,4
24323,744,394,2023-03-09,3
24324,374,192,2023-03-04,3
24325,4190,425,2023-11-13,4
24326,4128,397,2024-10-18,4
24327,3735,400,2023-06-20,4
24328,4085,482,2024-03-26,4
24329,140,328,2023-03-07,2
24330,3021,60,2024-08-11,1
24331,3293,31,2024-07-24,3
24332,1565,55,2023-09-07,1
24333,58,476,2023-08-04,2
24334,3497,455,2024-08-21,3
24335,2188,162,2023-02-08,2
24336,2949,225,2024-09-01,2
24337,4474,132,2024-08-27,4
24338,373,439,2023-06-10,3
24339,3135,102,2024-07-15,2
24340,1588,346,2023-05-25,3
24341,778,450,2024-08-10,2
24342,4263,224,2023-06-15,2
24343,3223,231,2023-07-04,3
24344,3679,362,2024-04-16,1
24345,4680,59,2023-01-06,4
24346,2549,297,2024-02-11,2
24347,2944,450,2024-07-16,1
24348,999,218,2023-03-15,2
24349,560,431,2024-10-03,1
24350,3344,283,2023-08-20,4
24351,3502,79,2024-02-11,1
24352,4015,149,2024-05-30,4
24353,3679,368,2023-12-22,3
24354,4329,91,2024-08-30,1
24355,4656,226,2023-04-21,2
24356,921,369,2024-11-07,1
24357,1243,139,2024-02-03,2
24358,81,343,2023-11-04,3
24359,3621,114,2023-12-07,4
24360,2662,22,2023-07-25,3
24361,4799,23,2023-10-27,2
24362,541,65,2023-01-06,3
24363,1275,59,2023-01-23,2
24364,2786,460,2024-04-26,1
24365,3487,89,2024-01-18,1
24366,3158,198,2023-06-22,2
24367,4718,114,2023-01-19,1
24368,2244,369,2023-03-03,3
24369,3043,497,2023-12-17,4
24370,1321,482,2023-11-16,2
24371,2994,28,2023-01-19,1
24372,2092,409,2023-07-26,4
24373,4059,210,2024-08-20,4
24374,3026,239,2024-05-11,4
24375,4155,257,2023-06-23,1
24376,479,416,2024-12-29,3
24377,2666,285,2023-01-05,2
24378,1757,404,2024-06-17,3
24379,1799,46,2024-01-10,1
24380,4880,333,2024-06-28,1
24381,3121,185,2024-11-21,2
24382,2988,140,2023-06-18,2
24383,2579,456,2024-01-08,1
24384,1027,167,2023-07-29,2
24385,4474,392,2024-04-14,4
24386,4668,466,2023-11-12,2
24387,1955,213,2024-06-27,4
24388,3314,412,2024-10-20,3
24389,1565,159,2023-12-13,4
24390,587,399,2023-09-18,4
24391,4453,444,2023-05-05,1
24392,685,39,2023-09-23,4
24393,3269,481,2024-07-08,2
24394,3491,102,2024-03-18,1
24395,659,471,2024-01-30,4
24396,1297,336,2023-07-27,4
24397,1526,472,2024-05-15,1
24398,2083,405,2023-08-29,2
24399,4608,110,2024-04-23,2
24400,1072,264,2023-12-04,2
24401,2321,298,2023-08-08,3
24402,2575,443,2023-10-25,2
24403,210,465,2023-01-27,4
24404,624,335,2024-01-23,4
24405,1806,334,2023-04-26,3
24406,4269,404,2024-02-05,3
24407,3750,96,2024-03-25,2
24408,4543,61,2023-10-13,2
24409,11,139,2024-12-15,2
24410,761,230,2023-06-10,1
24411,1328,32,2024-07-18,4
24412,1178,388,2023-08-11,1
24413,2371,413,2023-05-29,1
24414,3609,133,2024-07-10,4
24415,977,235,2024-07-08,3
24416,2493,332,2024-05-08,2
24417,2390,235,2023-09-20,3
24418,2458,242,2023-06-18,1
24419,3674,295,2023-12-12,1
24420,2553,249,2023-08-29,4
24421,4136,23,2024-11-27,3
24422,1483,225,2024-01-14,4
24423,2311,144,2024-06-23,4
24424,3742,306,2023-08-17,2
24425,3840,492,2023-09-15,2
24426,2756,395,2024-03-17,1
24427,823,72,2024-03-31,4
24428,3598,225,2024-12-27,3
24429,461,48,2023-06-21,3
24430,4313,34,2024-02-24,1
24431,1741,405,2023-06-19,1
24432,2125,254,2024-03-22,1
24433,1445,63,2023-09-28,3
24434,3098,102,2024-12-19,4
24435,4470,17,2023-04-01,4
24436,654,241,2024-10-20,1
24437,5000,290,2023-09-15,4
24438,3542,256,2023-05-16,1
